generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4830000,4,18.9986,48.818,3.16628,0.35845
4840000,7,30.2652,38.1967,4.76233,0.385475
4850000,7,30.0038,55.6347,4.7561,0.3597
4860000,8,35.8621,60.9321,3.67479,0.3546
4870000,6,21.7827,68.4196,6.51623,0.351625
4880000,6,21.0979,72.2629,5.64321,0.359711
4890000,3,14.1184,32.8076,2.34763,0.369825
4900000,3,18.1374,44.167,0.295363,0.401
4910000,3,15.8924,34.6952,1.79297,0.3933
4920000,4,18.7765,45.5655,2.79327,0.36408
4930000,4,14.299,33.4626,2.51565,0.371986
4940000,4,14.3917,41.2801,2.88327,0.3799
4950000,5,23.1769,56.9837,3.00783,0.365067
4960000,5,20.9005,60.6249,2.52199,0.3591
4970000,4,19.5161,51.3626,2.984,0.3485
4980000,6,28.7906,49.5425,1.6187,0.379286
4990000,6,31.924,15.2044,2.64349,0.40074
5000000,4,18.8899,46.0951,2.27372,0.370633
5010000,10,33.9812,56.0694,7.58252,0.381662
5020000,5,22.1601,48.8609,1.94192,0.3912
5030000,4,17.1687,36.7919,3.57343,0.3517
5040000,9,38.3364,51.0873,3.0627,0.3958
5050000,4,20.5612,53.7256,1.55614,0.3678
5060000,9,37.246,50.9951,4.91192,0.4022
5070000,8,37.5996,62.0107,2.89556,0.36684
5080000,11,49.3828,17.3502,4.1779,0.372871
5090000,4,21.4805,60.6058,2.21769,0.352
5100000,5,24.0569,47.2903,3.10561,0.378875
5110000,5,24.6332,63.6567,1.30631,0.35205
5120000,8,38.4661,27.6037,3.01224,0.3967
5130000,6,23.833,64.9388,3.76959,0.3643
5140000,3,13.3899,63.9973,2.87126,0.3607
5150000,5,20.5441,41.0337,6.72609,0.39128
5160000,8,32.3901,55.9724,3.77058,0.37715
5170000,5,24.4416,42.3509,3.39353,0.3565
5180000,4,19.5328,18.9472,3.04508,0.38523
5190000,4,20.5863,57.5443,2.10818,0.362636
5200000,4,19.8757,44.1181,0.660779,0.3576
5210000,7,35.4693,59.4661,4.50566,0.371367
5220000,4,20.075,32.6914,3.7392,0.36735
5230000,8,33.0172,51.4282,6.36961,0.356533
5240000,8,34.7105,38.3656,4.52379,0.35995
5250000,4,19.0196,36.5458,1.29852,0.3611
5260000,5,22.2971,36.844,2.84725,0.3674
5270000,7,30.3259,67.1571,4.08778,0.3624
5280000,3,16.6097,42.0819,1.42816,0.369867
5290000,7,28.3638,65.1191,1.71857,0.373993
5300000,6,27.1941,39.1483,3.57949,0.3594
5310000,7,33.4323,42.7307,2.84379,0.38565
5320000,5,25.0403,37.544,1.99612,0.3709
5330000,5,24.5401,49.7239,1.93129,0.3821
5340000,5,24.4198,36.6639,3.29537,0.376775
5350000,5,21.9487,29.2715,3.75734,0.370844
5360000,5,22.6928,40.3636,1.00875,0.373167
5370000,4,18.24,53.9736,0.803885,0.373167
5380000,7,17.5143,37.1422,7.50931,0.391
5390000,8,34.3794,52.7365,3.0453,0.3926
5400000,5,21.9227,60.7002,4.23751,0.363983
