generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
2090000,Rana_sylvatica,Rana_septentrionalis,0,0.16034,-0.0271334,0.0261557,0
2100000,Rana_sylvatica,Rana_septentrionalis,0,0.0731752,-0.00848615,0.0160541,0
2110000,Rana_sylvatica,Rana_septentrionalis,0,0.180355,-0.0338037,0.0234867,0
2110000,Rana_sylvatica,NA,5.08546,0.0413532,-0.0315487,0.621231,0
2110000,Rana_sylvatica,NA,16.0175,0.0496846,0.0261316,0.0619971,0
2110000,Rana_maculata,NA,35.8836,0.225342,-3.106e-005,0.153975,0
2120000,Rana_sylvatica,Rana_septentrionalis,0,0.161295,-0.0360189,0.0186398,0
2130000,Rana_sylvatica,Rana_septentrionalis,0,0.0730904,-0.000829264,0.00385316,0
2140000,Rana_sylvatica,Rana_septentrionalis,0,0.190169,-0.0546759,0.00701159,0
2150000,Rana_sylvatica,Rana_septentrionalis,0,0.225214,-0.038078,0.0330817,0
2160000,Rana_sylvatica,Rana_septentrionalis,0,0.359112,-0.044783,0.0536489,0
2170000,Rana_sylvatica,Rana_septentrionalis,0,0.0946469,-0.0192489,0.0183795,0
2180000,Rana_sylvatica,Rana_septentrionalis,0,0.0108051,-0.0376257,0.0232538,0
2180000,Rana_septentrionalis,Rana_maculata,1.50277,0.0454401,0.00606365,0.00690459,0
2190000,Rana_sylvatica,Rana_septentrionalis,0,0.0640802,0.0177651,0.0205068,0
2190000,Rana_sylvatica,NA,2.12007,0.0745191,-0.0118314,0.190701,0
2200000,Rana_sylvatica,Rana_septentrionalis,0,0.00918789,0.0752343,0.0390791,0
2200000,Rana_septentrionalis,Rana_maculata,0.813368,0.23742,-0.0512686,0.00312461,0
2210000,Rana_sylvatica,Rana_septentrionalis,0,0.102578,-0.0169445,0.0198865,0
2220000,Rana_sylvatica,Rana_septentrionalis,0,0.175458,-0.0395968,0.00467643,0
2230000,Rana_sylvatica,Rana_septentrionalis,0,0.183272,-0.0441797,0.0444024,0
2240000,Rana_sylvatica,Rana_septentrionalis,0,0.0999378,-0.00825229,0.0360876,0
2250000,Rana_sylvatica,Rana_septentrionalis,0,0.123359,-0.0299535,0.00829336,0
2260000,Rana_sylvatica,Rana_septentrionalis,0,0.126579,-0.0338385,0.00829682,0
2270000,Rana_sylvatica,Rana_septentrionalis,0,0.11509,-0.0212473,0.0343238,0
2280000,Rana_sylvatica,Rana_septentrionalis,0,0.200781,-0.0393489,0.0408273,0
2290000,Rana_sylvatica,Rana_septentrionalis,0,0.189345,-0.0279885,0.050999,0
2300000,Rana_sylvatica,Rana_septentrionalis,0,0.266528,-0.0462875,0.0527335,0
2300000,Rana_sylvatica,NA,13.9239,0.0329268,0.0161585,0.225165,0
2310000,Rana_sylvatica,Rana_septentrionalis,0,0.078718,-0.00333585,0.00585941,0
2320000,Rana_sylvatica,Rana_septentrionalis,0,0.308827,-0.06608,0.0276707,0
2330000,Rana_sylvatica,Rana_septentrionalis,0,0.108293,-0.0333049,2.39423e-005,0
2340000,Rana_sylvatica,Rana_septentrionalis,0,0.184904,-0.0324714,0.0015939,0
2350000,Rana_sylvatica,Rana_septentrionalis,0,0.0945447,-0.0215457,0.00259001,0
2360000,Rana_sylvatica,Rana_septentrionalis,0,0.420988,-0.0396474,0.126313,0
2370000,Rana_sylvatica,Rana_septentrionalis,0,0.166007,-0.0321644,0.0326947,0
2380000,Rana_sylvatica,Rana_septentrionalis,0,0.257617,-0.0455203,0.046148,0
2390000,Rana_sylvatica,Rana_septentrionalis,0,0.128783,-0.024946,0.0167815,0
2400000,Rana_sylvatica,Rana_septentrionalis,0,0.173435,-0.0328479,0.0324333,0
2410000,Rana_sylvatica,Rana_septentrionalis,0,0.204881,-0.0408073,0.014094,0
2420000,Rana_sylvatica,Rana_septentrionalis,0,0.175561,-0.0247804,0.00513199,0
2430000,Rana_sylvatica,Rana_septentrionalis,0,0.153859,-0.0345578,0.0389742,0
2440000,Rana_sylvatica,Rana_septentrionalis,0,0.227195,-0.046562,0.00445345,0
