generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4900000,0,6.32167,27.8785,0.221068,0.422262
4910000,0,5.79844,40.4175,0.395524,0.3917
4920000,0,5.5579,37.8701,1.01486,0.4148
4930000,0,5.84497,32.3631,0.739624,0.413
4940000,1,11.3148,35.8071,0.544775,0.418329
4950000,1,10.4515,27.0483,1.44292,0.42525
4960000,0,4.36229,38.8764,2.17045,0.41215
4970000,0,5.66764,32.2814,0.720798,0.4243
4980000,1,11.0811,41.4575,2.18936,0.4074
4990000,2,16.2184,22.5256,1.4312,0.43088
5000000,2,16.9064,44.4739,1.20668,0.4137
5010000,0,6.67724,27.4474,0.017489,0.4185
5020000,1,9.86872,25.0528,0.790529,0.4211
5030000,0,5.79943,34.5802,0.218991,0.433775
5040000,1,8.35699,17.0009,1.18612,0.4369
5050000,2,17.1742,38.8555,0.748789,0.4203
5060000,1,11.4658,36.4123,0.426136,0.4064
5070000,4,27.0838,35.387,1.28311,0.429114
5080000,1,10.931,29.1708,0.222355,0.45015
5090000,0,5.3587,29.9602,0.955048,0.4211
5100000,1,7.27991,37.8671,0.233734,0.4118
5110000,1,7.04543,29.2227,2.22795,0.40712
5120000,1,11.486,39.4892,1.56386,0.417825
5130000,0,5.00243,33.4944,1.48478,0.432433
5140000,0,5.43464,40.2542,1.05994,0.423967
5150000,0,6.21291,33.7817,0.31194,0.410733
5160000,0,4.23622,37.0544,2.51471,0.42725
5170000,2,16.3124,29.8165,0.894863,0.432771
5180000,5,36.2674,19.6128,2.37714,0.4407
5190000,1,9.81091,37.664,1.80904,0.42195
5200000,1,7.82543,35.5114,1.29727,0.419529
5210000,0,6.4767,36.207,0.0957505,0.423567
5220000,3,18.8641,34.6547,0.860033,0.422083
5230000,3,22.2997,24.4448,2.41379,0.4402
5240000,1,9.30698,26.3584,0.164744,0.42475
5250000,2,14.069,41.891,2.12249,0.41
5260000,0,6.65185,46.6629,0.05253,0.422017
5270000,0,5.6287,37.1896,0.219441,0.40065
5280000,1,10.1804,36.5076,1.38281,0.414744
5290000,0,6.70372,38.0702,0.120941,0.388
5300000,2,15.8799,41.8459,1.05349,0.4124
5310000,0,6.18095,32.135,0.491281,0.433688
5320000,3,18.6807,29.814,1.59879,0.434
5330000,0,5.65293,30.5563,0.0504719,0.433567
5340000,0,6.53412,25.6933,0.101866,0.417113
5350000,0,5.86829,31.9377,0.603513,0.4092
5360000,0,6.46726,32.207,0.200662,0.4155
5370000,1,11.9986,35.9773,0.120352,0.4027
5380000,0,6.29317,23.4225,0.340277,0.422875
