generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5170000,0,5.88089,91.2476,0.204679,0.39875
5180000,0,3.03099,74.5666,0.303567,0.4123
5190000,0,7.07099,82.0997,0.289439,0.381167
5200000,0,5.3282,79.0678,0.808202,0.4133
5210000,0,6.91992,83.3596,0.0430182,0.375911
5220000,0,6.54929,94.2993,0.325876,0.386667
5230000,0,4.36651,93.614,2.89975,0.3958
5240000,1,13.3466,81.3011,0.612766,0.375
5250000,0,6.07521,89.291,1.15439,0.3938
5260000,1,11.5644,81.2469,2.6065,0.3781
5270000,0,7.39087,83.0949,0.20484,0.399929
5280000,0,7.52005,94.4171,0.115171,0.3744
5290000,1,9.84715,90.529,2.02151,0.3993
5300000,1,12.1261,106.009,0.245383,0.3627
5310000,0,7.33826,75.4181,0.234247,0.3742
5320000,2,19.4164,77.0303,1.37631,0.375973
5330000,1,11.0594,82.7955,0.885236,0.400613
5340000,0,7.2746,89.8784,0.208864,0.38845
5350000,5,34.1576,71.2388,2.27223,0.381775
5360000,0,6.42735,83.5047,0.316502,0.40375
5370000,1,11.6494,77.2481,2.54859,0.3958
